Binomial, NCBI taxon id, Order, Family, NCBI lineage, Repeat %, Heterozygosity %
Lasiommata megera,111917,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Parargina; Lasiommata;,MALE,WHOLE_ORGANISM
Lasiommata megera,111917,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Parargina; Lasiommata;,MALE,WHOLE_ORGANISM
Lasiommata megera,111917,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Parargina; Lasiommata;,MALE,WHOLE_ORGANISM
Laspeyria flexula,938238,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Catocalinae; Laspeyria;,NOT_COLLECTED,WHOLE_ORGANISM
Laspeyria flexula,938238,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Catocalinae; Laspeyria;,NOT_COLLECTED,HEAD | THORAX
Laspeyria flexula,938238,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Catocalinae; Laspeyria;,NOT_COLLECTED,ABDOMEN
Laspeyria flexula,938238,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Catocalinae; Laspeyria;,26.15,0.93
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,NOT_COLLECTED,WHOLE_ORGANISM
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,0.00,-100.00
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,27.33,0.90
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,34.97,1.01
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,22.98,0.86
Limenitis camilla,270466,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Limenitidinae; Limenitidini; Limenitis;,30.79,0.97
Limnephilus affinis,1271727,Trichoptera,Limnephilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Plenitentoria; Limnephiloidea; Limnephilidae; Limnephilinae; Limnephilini; Limnephilus;,NOT_COLLECTED,WHOLE_ORGANISM
Limnephilus affinis,1271727,Trichoptera,Limnephilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Plenitentoria; Limnephiloidea; Limnephilidae; Limnephilinae; Limnephilini; Limnephilus;,0.00,-100.00
Limnephilus marmoratus,1271730,Trichoptera,Limnephilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Plenitentoria; Limnephiloidea; Limnephilidae; Limnephilinae; Limnephilini; Limnephilus;,NOT_COLLECTED,WHOLE_ORGANISM
Limnephilus marmoratus,1271730,Trichoptera,Limnephilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Plenitentoria; Limnephiloidea; Limnephilidae; Limnephilinae; Limnephilini; Limnephilus;,NOT_COLLECTED,WHOLE_ORGANISM
Limnophora riparia,559655,Diptera,Muscidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Muscoidea; Muscidae; Limnophora;,NOT_COLLECTED,WHOLE_ORGANISM
Limnophora riparia,559655,Diptera,Muscidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Muscoidea; Muscidae; Limnophora;,82.24,2.82
Linyphia triangularis,94031,Chelicerata,Linyphiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Linyphiidae; Linyphiinae; Linyphia;,MALE,CEPHALOTHORAX
Linyphia triangularis,94031,Chelicerata,Linyphiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Linyphiidae; Linyphiinae; Linyphia;,MALE,ABDOMEN
Lipophrys pholis,56720,Blenniiformes,Blenniidae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Ovalentaria; Blenniimorphae; Blenniiformes; Blennioidei; Blenniidae; Salariinae; Lipophrys;,NOT_COLLECTED,MUSCLE
Lipophrys pholis,56720,Blenniiformes,Blenniidae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Ovalentaria; Blenniimorphae; Blenniiformes; Blennioidei; Blenniidae; Salariinae; Lipophrys;,NOT_COLLECTED,MUSCLE
Lucilia sericata,13632,Diptera,Calliphoridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Oestroidea; Calliphoridae; Luciliinae; Lucilia;,MALE,HEAD
Lucilia sericata,13632,Diptera,Calliphoridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Oestroidea; Calliphoridae; Luciliinae; Lucilia;,MALE,THORAX
Lumbricus castaneus,81491,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Lumbricus;,HERMAPHRODITE,HEAD
Lumbricus castaneus,81491,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Lumbricus;,HERMAPHRODITE,MID_BODY
Lumbricus rubellus,35632,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Lumbricus;,HERMAPHRODITE,INTESTINE
Lumbricus rubellus,35632,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Lumbricus;,HERMAPHRODITE,INTESTINE
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,NOT_COLLECTED,WHOLE_ORGANISM
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,MALE,WHOLE_ORGANISM
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,26.41,2.03
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,31.88,2.21
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,22.88,1.81
Lycaena phlaeas,282391,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Lycaeninae; Lycaena;,28.82,1.94
Lygus pratensis,1436830,Hemiptera,Miridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Cimicomorpha; Miridae; Mirini; Lygus;,NOT_COLLECTED,WHOLE_ORGANISM
Lygus pratensis,1436830,Hemiptera,Miridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Cimicomorpha; Miridae; Mirini; Lygus;,NOT_COLLECTED,WHOLE_ORGANISM
Lygus pratensis,1436830,Hemiptera,Miridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Cimicomorpha; Miridae; Mirini; Lygus;,46.78,2.38
Lygus pratensis,1436830,Hemiptera,Miridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Cimicomorpha; Miridae; Mirini; Lygus;,49.76,2.79
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,MALE,THORAX | ABDOMEN
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,MALE,HEAD
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,0.00,-100.00
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,0.00,-100.00
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,38.22,0.73
Lymantria monacha,78897,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Lymantriidae; Lymantria;,46.90,0.78
Lymnaea stagnalis,6523,Hygrophila,Lymnaeidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Panpulmonata; Hygrophila; Lymnaeoidea; Lymnaeidae; Lymnaea;,NOT_COLLECTED,WHOLE_ORGANISM
Lymnaea stagnalis,6523,Hygrophila,Lymnaeidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Panpulmonata; Hygrophila; Lymnaeoidea; Lymnaeidae; Lymnaea;,44.05,0.89
Lysandra bellargus,138070,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,FEMALE,WHOLE_ORGANISM
Lysandra bellargus,138070,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,MALE,WHOLE_ORGANISM
Lysandra bellargus,138070,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,MALE,WHOLE_ORGANISM
Lysandra bellargus,138070,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,48.38,1.47
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,MALE,WHOLE_ORGANISM
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,MALE,WHOLE_ORGANISM
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,42.32,1.34
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,49.77,1.40
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,0.00,-100.00
Lysandra coridon,268709,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Lysandra;,0.00,-100.00
Macomangulus tenuis,1980407,Veneroida,Tellinidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Bivalvia; Heterodonta; Euheterodonta; Veneroida; Tellinoidea; Tellinidae; Macomangulus;,NOT_COLLECTED,MID_BODY
Macomangulus tenuis,1980407,Veneroida,Tellinidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Bivalvia; Heterodonta; Euheterodonta; Veneroida; Tellinoidea; Tellinidae; Macomangulus;,NOT_COLLECTED,MID_BODY
Malachius bipustulatus,295700,Coleoptera,Melyridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Melyridae; Malachiinae; Malachius;,NOT_COLLECTED,WHOLE_ORGANISM
Malachius bipustulatus,295700,Coleoptera,Melyridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Melyridae; Malachiinae; Malachius;,72.05,0.53
Malachius bipustulatus,295700,Coleoptera,Melyridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Melyridae; Malachiinae; Malachius;,39.46,1.38
Malachius bipustulatus,295700,Coleoptera,Melyridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Melyridae; Malachiinae; Malachius;,45.57,1.56
Malacosteus niger,76143,Stomiiformes,Stomiidae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Stomiatii; Stomiiformes; Stomiidae; Malacosteus;,UNKNOWN,HEAD
Malacosteus niger,76143,Stomiiformes,Stomiidae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Stomiatii; Stomiiformes; Stomiidae; Malacosteus;,0.00,-100.00
Maniola jurtina,191418,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Maniolina; Maniola;,FEMALE,WHOLE_ORGANISM
Maniola jurtina,191418,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Maniolina; Maniola;,FEMALE,WHOLE_ORGANISM
Maniola jurtina,191418,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Maniolina; Maniola;,FEMALE,WHOLE_ORGANISM
Maniola jurtina,191418,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Maniolina; Maniola;,FEMALE,WHOLE_ORGANISM
Meconema thalassinum,494438,Orthoptera,Tettigoniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Orthoptera; Ensifera; Tettigoniidea; Tettigonioidea; Tettigoniidae; Meconematinae; Meconema;,MALE,HEAD
Meconema thalassinum,494438,Orthoptera,Tettigoniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Orthoptera; Ensifera; Tettigoniidea; Tettigonioidea; Tettigoniidae; Meconematinae; Meconema;,MALE,THORAX | ABDOMEN
Meconema thalassinum,494438,Orthoptera,Tettigoniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Orthoptera; Ensifera; Tettigoniidea; Tettigonioidea; Tettigoniidae; Meconematinae; Meconema;,0.00,-100.00
Meconema thalassinum,494438,Orthoptera,Tettigoniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Orthoptera; Ensifera; Tettigoniidea; Tettigonioidea; Tettigoniidae; Meconematinae; Meconema;,0.00,-100.00
Megachile ligniseca,1542540,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,HEAD | THORAX
Megachile ligniseca,1542540,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,ABDOMEN
Megachile ligniseca,1542540,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,HEAD | THORAX
Megachile ligniseca,1542540,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,ABDOMEN
Megachile willughbiella,481575,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,HEAD | THORAX
Megachile willughbiella,481575,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,FEMALE,ABDOMEN
Megachile willughbiella,481575,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,0.00,-100.00
Megachile willughbiella,481575,Hymenoptera,Megachilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Megachilidae; Megachilinae; Megachile;,0.00,-100.00
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,NOT_COLLECTED,WHOLE_ORGANISM
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,NOT_COLLECTED,WHOLE_ORGANISM
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,NOT_COLLECTED,WHOLE_ORGANISM
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,NOT_COLLECTED,HEAD
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,NOT_COLLECTED,THORAX
Melanargia galathea,111923,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Satyrinae; Satyrini; Melanargiina; Melanargia;,0.00,-100.00
Melanostoma mellinum,653684,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Melanostomini; Melanostoma;,FEMALE,HEAD | THORAX
Melanostoma mellinum,653684,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Melanostomini; Melanostoma;,FEMALE,ABDOMEN
Melanostoma mellinum,653684,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Melanostomini; Melanostoma;,MALE,HEAD | THORAX
